Have it your own way!;Machen Sie, was Sie wollen!
He's wrong in the garret!;Er tickt nicht richtig!
kindly tell me;sagen Sie mir bitte
as flat as a pancake;flach wie ein Brett
to talk large;großspurig reden
It's a bargain! / It's a deal!;Abgemacht!
Money is no consideration. / Money is no object. / Money is not an issue.;Geld spielt keine Rolle.
to be fortunate / to be lucky;Glück haben
I'll give you what for!;Sie sollten mich kennen!
to cut a long story short;kurz gesagt / um es kurz zu machen
hit-and-run driver;(Autofahrer, der Fahrerflucht begeht)
loss of face;Prestigeverlust
on second thoughts;bei näherem Nachdenken / nach reiflicher Überlegung
to turn on the waters;losheulen
train of thoughts;Gedankengang
Your chances are small.;Ihre Chancen sind gering.
people of position;Leute von Rang
He's a man of few words.;Er macht nicht viele Worte.
to stay at a hotel;in einem Hotel absteigen / wohnen / übernachten
to set eyes on something;etwas zu Gesicht bekommen
You've my apologies!;Entschuldigen Sie bitte!
You've been had!;Man hat dich reingelegt!
Drop me at the corner!;Lass mich an der Ecke aussteigen! / Lassen Sie mich an der Ecke aussteigen!
Don't make me laugh!;Dass ich nicht lache!
to abstain from doing something / to hold one's horses;sich zurückhalten
Do you have a light?;Haben Sie Feuer?
a matter of course;eine Selbstverständlichkeit
The line's gone dead.;Die Leitung ist tot.
He can't make head or tail of it.;Er wird daraus nicht klug.
Curse him!;Hol ihn der Teufel!
to speak under breath;flüstern
You can count me out!;Rechnen Sie nicht mit mir!
to come in handy;gelegen kommen
to feel like nothing on earth;sich hundeelend fühlen
He cut a caper.;Er machte Dummheiten.
Get me the file!;Holen Sie mir die Akte!
it's bad manners;es gehört sich nicht
Appearances are deceiving / deceptive.;Der Schein trügt.
up and down;auf und ab
For what reason?;Aus welchem Grund?
to count the cost;die Kosten berechnen
to be on the wrong track / to be off the track / to get the wrong end of the stick;auf dem Holzweg sein
the very thought (of it);der bloße Gedanke (daran)
distinguishing mark;Merkmal
in case it rains;falls es regnet
Keep out!;Eintritt verboten!
subject to change without notice;Veränderungen vorbehalten
Who is in favour?;Wer ist einverstanden?
to raise a question;eine Frage aufwerfen
Will you kindly shut up!;Wollen Sie gefälligst den Mund halten!
to be under arms;unter Waffen stehen
from bad to worse;immer schlechter / immer schlimmer
I know about it.;Ich weiß davon.
direct and straight forward;rundheraus
to lose one's temper;die Geduld verlieren
fit to eat;essbar
bloody similar;verdammt ähnlich
He's on his last legs.;Er pfeift aus dem letzten Loch.
to flavour of;schmecken nach
Tell that to the marines!;Das kannst du mir nicht weismachen! / Erzähl das jemand anderem!
I had her sit down.;Ich ließ sie Platz nehmen.
a name to conjure with;ein Name, der Wunder wirkt
to be under consideration;zur Diskussion stehen
to get used to;sich gewöhnen an
She's good at sums.;Sie kann gut rechnen.
rough and ready;ungehobelt
Such was not my intention.;Das war nicht meine Absicht.
in the main;im Großen und Ganzen
far from any semblance of civilization;fern jeder Zivilisation
a good stroke of business;ein gutes Geschäft
for the world;um alles in der Welt
What are you driving at?;Worauf willst du hinaus? / Worauf wollen Sie hinaus?
kind of mad;ziemlich verrückt
to be mad at;wütend sein auf
the whole boiling;die ganze Sippschaft
He means business!;Er meint es ernst!
duty call;Pflichtbesuch
It serves no purpose!;Es hat keinen Zweck!
That's half the battle.;Das ist schon ein großer Vorteil.
I'm sorry for her.;Sie tut mir Leid.
A breeze has sprung up.;Ein leichter Wind ist aufgekommen.
straining after effect;Effekthascherei
to have the final say / to have the last laugh;das letzte Wort haben
to catch the train;den Zug erreichen
at a high profit;mit hohem Gewinn
Leave it to me!;Überlassen Sie es mir!
to play for time;auf Zeit spielen / Zeit zu gewinnen suchen
What's the use anyhow?;Was nützt das schon?
some place;irgendwo
He wrote a novel with a kick.;Er schrieb einen Roman mit Pfiff.
a pointed remark;eine spitze Bemerkung
a bag of nerves;ein Nervenbündel
I'm fed up with strikes.;Ich habe die Streiks satt.
to play possum;sich dumm stellen
I only said it in fun.;Ich habe es nur zum Spaß gesagt.
I stick on the stamp.;Ich klebe die Marke darauf.
May I have the floor?;Ich bitte ums Wort.
some twenty years of experience;eine etwa zwanzigjährige Erfahrung
That's just about the limit!;Das ist der absolute Hammer!
it stands to reason;es leuchtet ein
at first hand;aus erster Hand
Keep off the grass!;Rasen betreten verboten!
to be fed up to the back teeth;die Schnauze voll haben
There's no hurry.;Es eilt nicht.
an approved method;eine bewährte Methode
Drop it!;Lass das!
Pay close attention!;Passen Sie gut auf!
to live the life of Riley;leben wie Gott in Frankreich
to take a nap;ein Schläfchen machen
to fall through;ins Wasser fallen
I had it done.;Ich ließ es erledigen.
Pay heed to what he says!;Geben Sie Acht auf seine Worte!
to shake a leg;das Tanzbein schwingen
The idea suggests itself.;Der Gedanke drängt sich auf.
Not so dusty! / Not half bad!;Gar nicht so übel!
I beg to differ.;Ich bin anderer Ansicht.
along the road;die Straße entlang
What's it all about?;Um was handelt es sich?
Did you straighten out the matter?;Haben Sie die Sache erledigt?
He took the gloves.;Er machte Ernst.
He isn't here any more.;Er ist nicht mehr hier.
from official quarters;von amtlicher Seite
Give him beans!;Gib ihm Saures!
to take to one's heels;die Beine in die Hand nehmen
to be caught / stuck between a rock and a hard place / to be in a tight squeeze / to be in the tight corner / to be up a gum tree / to hold the wolf by the ears;in der Klemme sitzen
Language, Sir!;Ich verbitte mir solche Ausdrücke!
We slept out of doors.;Wir schliefen im Freien.
to hear a witness;einen Zeugen vernehmen
He is like that.;Er ist nun einmal so.
hack lawyer;Winkeladvokat
It's my fault.;Es ist meine Schuld.
in some degree;in gewissem Maße
This is of my own making.;Das habe ich selbst gemacht.
Did you get the sack?;Wurden Sie an die Luft gesetzt?
She was offended.;Sie war beleidigt.
a pondering silence;ein nachdenkliches Schweigen
Off you go!;Fort mit dir!
I missed the connection.;Ich habe den Anschluss verpasst.
She's an early bird.;Sie ist eine Frühaufsteherin.
dark thoughts;finstere Gedanken
I don't like his suggestion at all.;Sein Vorschlag passt mir gar nicht.
in reply to your letter;in Beantwortung Ihres Schreibens
to live like a lord;auf großem Fuß leben
I have no objections.;Ich habe nichts einzuwenden.
to cherish hopes;sich Hoffnungen hingeben
full of vim;aufgekratzt
all the same;trotzdem
to give a false colour;Tatsachen verdrehen
He came to her aid.;Er kam ihr zu Hilfe.
Take the lot!;Nimm alles!
laws of the game;Spielregeln
I can't afford it.;Ich kann es mir nicht leisten.
It gives me the willies. fam;Es macht mir Angst.
I just managed it!;Ich hab es gerade geschafft! / Ich schaffte es gerade noch!
root and branch;Stumpf und Stiel
of good address;mit guten Umgangsformen
to give notice;kündigen
She looked surprised.;Sie machte große Augen.
Has she a temperature?;Hat sie Fieber?
He met his fate calmly.;Er sah seinem Schicksal ruhig entgegen.
Wait and see!;Nur abwarten! / Warte ab!
right away / then and there / on the spot;auf der Stelle / sofort
to put one's oar in / to put in one’s two cents worth / to put in one’s two pennies worth (British);seinen Senf dazugeben
to answer for;bürgen für
That's true, of course.;Das ist schon wahr.
to get rid of something;etwas loswerden
local call;Ortsgespräch
to be a good match;gut zusammenpassen
to hitch one's wagon to a star;zu den Sternen greifen
at the dead of night;mitten in der Nacht
by the skin of one's teeth;mit Ach und Krach / mit Hängen und Würgen / mit knapper Not
not to mince matters;kein Blatt vor den Mund nehmen
They got to be friends.;Sie wurden Freunde.
It beggars description!;Das ist unbeschreiblich!
That's torn it!;Jetzt ist alles aus!
Who cares?;Wen kümmert es?
to stay overnight;über Nacht bleiben
It leaves me cold.;Es lässt mich kalt.
to go on strike;in Streik treten
I kind of thought.;Ich dachte es mir.
She is as deaf as a doornail.;Sie ist stocktaub.
There's a rub in it.;Die Sache hat einen Haken.
I dare say;ich darf wohl sagen / ich könnte mir denken / ich wage zu sagen / vermutlich
He managed it in the twinkling of an eye.;Er erledigte es im Handumdrehen.
to be late;zu spät kommen
to form an opinion;sich eine Meinung bilden
to be on display;ausgestellt sein
Admission free!;Eintritt frei!
The news made me jump.;Die Nachricht jagte mir einen Schrecken ein.
to come to business / to get down to brass tacks;zur Sache kommen
Hit the road! / Hook it!;Hau ab!
to be involved in something;an etwas beteiligt sein
that's bad luck;das ist Pech
There's still a lot to be done!;Es gibt noch viel zu tun!
to catch a cold;sich erkälten
to make an appointment;eine Verabredung treffen
to be dressed to kill;aufgedonnert sein / aufgetakelt sein
That's the last straw!;Jetzt reicht es mir aber!
Don't keep crying!;Heul nicht ständig!
on the quiet;unter der Hand
up to now;bis jetzt
Don't bother about it!;Kümmern Sie sich nicht darum!
to stand in line;Schlange stehen
to breast the waves;gegen die Wellen ankämpfen
I don't like the look of it!;Die Sache gefällt mir ganz und gar nicht! / Die Sache gefällt mir nicht!
nothing to speak of;nicht der Rede wert
miles from anywhere;ganz abgelegen
to hit the roof;an die Decke gehen
He's as thick as two short planks.;Er ist dumm wie Bohnenstroh.
for a song;für ein Butterbrot / zu einem Spottpreis
This calls for a celebration!;Das muss gefeiert werden!
Draw the curtains!;Zieh die Vorhänge zu!
The machine runs on AC.;Die Maschine läuft mit Wechselstrom.
Don't bother!;Bemühe dich nicht! / Machen Sie sich keine Umstände!
to wind up affairs;Geschäfte abwickeln
to commit a crime;ein Verbrechen begehen
That's too deep for me! / That beats me! / That's beyond me!;Das ist mir zu hoch!
His salary was cut.;Sein Gehalt wurde gekürzt.
He learns the hard way.;Er muss Lehrgeld bezahlen.
He came off a loser.;Er verlor dabei.
to leave for good;für immer weggehen
unskilled worker;ungelernter Arbeiter
original costs;Selbstkosten
They claimed their money back.;Sie verlangten ihr Geld zurück.
to paint the town red;auf die Pauke hauen
He poured the money down the drain.;Er warf das Geld zum Fenster hinaus.
That's a matter of argument.;Darüber lässt sich reden.
You must apologize.;Sie müssen sich entschuldigen.
That doesn't mean a lot.;Das heißt nicht viel.
He works to rule.;Er arbeitet nach Vorschrift.
to keep a wife and family;für Frau und Kinder sorgen
dutch courage;angetrunkener Mut
beyond the veil;nach dem Tode
local train;Personenzug
green with fear;schreckensbleich
